Image_ID,Spike Area Manual,Spike Area Automatic,Class
A2_MHV_AxA_0073_Ceta_1236_3185,446.0,446.0,mutant
A2_MHV_AxA_0073_Ceta_1626_1544,1418.0,9648.0,mutant
A2_MHV_AxA_0073_Ceta_2676_2145,4393.0,4393.0,mutant
A2_MHV_AxA_0073_Ceta_3243_3557,4845.0,4822.0,mutant
A2_MHV_AxA_0073_Ceta_336_933,0.0,0.0,mutant
A2_MHV_AxA_0073_Ceta_725_293,0.0,0.0,mutant
A2_MHV_AxA_0074_Ceta_0_293,0.0,104.0,mutant
A2_MHV_AxA_0074_Ceta_1031_1194,120193.0,120356.0,mutant
A2_MHV_AxA_0074_Ceta_1247_1739,72915.0,111512.0,mutant
A2_MHV_AxA_0074_Ceta_2332_2545,121.0,121.0,mutant
A2_MHV_AxA_0074_Ceta_2365_3379,0.0,0.0,mutant
A2_MHV_AxA_0074_Ceta_3488_521,139.0,139.0,mutant
A2_MHV_AxA_0075_Ceta_1103_716,3344.0,3344.0,mutant
A2_MHV_AxA_0075_Ceta_1587_1578,13775.0,4841.0,mutant
A2_MHV_AxA_0075_Ceta_2782_616,9872.0,9872.0,mutant
A2_MHV_AxA_0075_Ceta_2810_1505,73445.0,26469.0,mutant
A2_MHV_AxA_0075_Ceta_2893_182,54425.0,1917.0,mutant
A2_MHV_AxA_0075_Ceta_3149_1789,12353.0,12353.0,mutant
A2_MHV_AxA_0076_Ceta_1542_1144,5811.0,5811.0,mutant
A2_MHV_AxA_0076_Ceta_1854_2111,0.0,0.0,mutant
A2_MHV_AxA_0076_Ceta_2921_3029,39764.0,14400.0,mutant
A2_MHV_AxA_0076_Ceta_3166_3590,109136.0,75019.0,mutant
A2_MHV_AxA_0076_Ceta_3294_1522,334.0,463.0,mutant
A2_MHV_AxA_0076_Ceta_603_2362,10809.0,10984.0,mutant
A2_MHV_AxA_0076_Ceta_647_3240,72974.0,27166.0,mutant
A2_MHV_AxA_0076_Ceta_697_688,0.0,0.0,mutant
A2_MHV_AxA_0076_Ceta_719_1945,60760.0,57356.0,mutant
A2_MHV_AxA_0076_Ceta_953_405,0.0,0.0,mutant
A2_MHV_AxA_0076_Ceta_958_3524,12987.0,12987.0,mutant
A2_MHV_AxA_0077_Ceta_0_3407,104.0,104.0,mutant
A2_MHV_AxA_0077_Ceta_1108_221,2568.0,3073.0,mutant
A2_MHV_AxA_0077_Ceta_2254_2918,3345.0,5002.0,mutant
A2_MHV_AxA_0077_Ceta_2437_2195,0.0,0.0,mutant
A2_MHV_AxA_0077_Ceta_2849_1244,0.0,0.0,mutant
A2_MHV_AxA_0077_Ceta_464_2768,0.0,0.0,mutant
A2_MHV_AxA_0078_Ceta_1753_3568,12041.0,12041.0,mutant
A2_MHV_AxA_0078_Ceta_2259_1856,1941.0,1941.0,mutant
A2_MHV_AxA_0078_Ceta_2282_316,1352.0,1441.0,mutant
A2_MHV_AxA_0078_Ceta_2827_494,6704.0,6797.0,mutant
A2_MHV_AxA_0078_Ceta_597_1455,343.0,472.0,mutant
A2_MHV_AxA_0079_Ceta_1292_899,1574.0,1574.0,mutant
A2_MHV_AxA_0079_Ceta_2348_1928,300.0,716.0,mutant
A2_MHV_AxA_0079_Ceta_286_3107,13437.0,13639.0,mutant
A2_MHV_AxA_0079_Ceta_2871_2273,0.0,467.0,mutant
A2_MHV_AxA_0079_Ceta_413_2679,265.0,768.0,mutant
A2_MHV_AxA_0080_Ceta_119_2084,3191.0,3191.0,mutant
A2_MHV_AxA_0080_Ceta_3127_3279,932.0,1035.0,mutant
A2_MHV_AxA_0080_Ceta_792_1177,7583.0,7625.0,mutant
A2_MHV_AxA_0081_Ceta_0_700,843.0,843.0,mutant
A2_MHV_AxA_0081_Ceta_191_1222,12899.0,13191.0,mutant
A2_MHV_AxA_0081_Ceta_2092_2357,1078.0,1078.0,mutant
A2_MHV_AxA_0081_Ceta_2181_811,0.0,0.0,mutant
A2_MHV_AxA_0081_Ceta_224_2512,0.0,0.0,mutant
A2_MHV_AxA_0081_Ceta_2693_2090,88.0,88.0,mutant
A2_MHV_AxA_0081_Ceta_3332_2596,1525.0,1639.0,mutant
A2_MHV_AxA_0081_Ceta_341_817,90179.0,16980.0,mutant
A2_MHV_AxA_0081_Ceta_647_2051,121223.0,73828.0,mutant
A2_MHV_AxA_0082_Ceta_1258_2713,0.0,0.0,mutant
A2_MHV_AxA_0082_Ceta_157_2351,3184.0,3281.0,mutant
A2_MHV_AxA_0082_Ceta_163_700,6699.0,6699.0,mutant
A2_MHV_AxA_0082_Ceta_1825_2001,0.0,0.0,mutant
A2_MHV_AxA_0082_Ceta_3176_566,178763.0,65249.0,mutant
A2_MHV_AxA_0082_Ceta_3299_2585,950.0,950.0,mutant
A2_MHV_AxA_0082_Ceta_591_2562,2360.0,2360.0,mutant
A2_MHV_AxA_0083_Ceta_1119_3363,945.0,945.0,mutant
A2_MHV_AxA_0083_Ceta_1570_1589,1288.0,1288.0,mutant
A2_MHV_AxA_0084_Ceta_1047_1790,0.0,0.0,mutant
A2_MHV_AxA_0084_Ceta_1681_850,285413.0,265428.0,mutant
A2_MHV_AxA_0084_Ceta_1759_1462,4117.0,4107.0,mutant
A2_MHV_AxA_0084_Ceta_2470_3608,1406.0,1406.0,mutant
A2_MHV_AxA_0084_Ceta_3004_1250,0.0,1775.0,mutant
A2_MHV_AxA_0084_Ceta_702_2701,0.0,0.0,mutant
A2_MHV_AxA_0085_Ceta_0_1145,0.0,0.0,mutant
A2_MHV_AxA_0085_Ceta_1241_3163,1894.0,1894.0,mutant
A2_MHV_AxA_0085_Ceta_3160_166,58471.0,4415.0,mutant
A2_MHV_AxA_0085_Ceta_3393_2952,118987.0,119142.0,mutant
A2_MHV_AxA_0085_Ceta_441_3480,0.0,801.0,mutant
A2_MHV_AxA_0085_Ceta_591_3146,4952.0,5808.0,mutant
A2_MHV_AxA_0086_Ceta_1814_3630,31655.0,31861.0,mutant
A2_MHV_AxA_0086_Ceta_2637_2718,1870.0,1870.0,mutant
A2_MHV_AxA_0086_Ceta_458_294,3499.0,3499.0,mutant
A2_MHV_AxA_0087_Ceta_1180_3046,96403.0,98223.0,mutant
A2_MHV_AxA_0087_Ceta_1859_1089,769.0,769.0,mutant
A2_MHV_AxA_0087_Ceta_257_3396,2916.0,2916.0,mutant
A2_MHV_AxA_0087_Ceta_3421_3702,2743.0,2743.0,mutant
A2_MHV_AxA_0087_Ceta_41_466,826.0,826.0,mutant
A2_MHV_AxA_0087_Ceta_852_400,87.0,87.0,mutant
A2_MHV_AxA_0088_Ceta_0_1045,268913.0,101235.0,mutant
A2_MHV_AxA_0088_Ceta_1191_1267,1504.0,2472.0,mutant
A2_MHV_AxA_0088_Ceta_1681_1806,4948.0,4948.0,mutant
A2_MHV_AxA_0088_Ceta_2315_794,0.0,724.0,mutant
A2_MHV_AxA_0088_Ceta_3276_3535,4345.0,4345.0,mutant
A2_MHV_AxA_0088_Ceta_647_1156,2307.0,2307.0,mutant
A2_MHV_AxA_0088_Ceta_886_761,3392.0,3392.0,mutant
A2_MHV_AxA_0089_Ceta_113_544,0.0,0.0,mutant
A2_MHV_AxA_0089_Ceta_1403_978,1150.0,1150.0,mutant
A2_MHV_AxA_0089_Ceta_3421_2913,0.0,163.0,mutant
A2_MHV_AxA_0089_Ceta_597_3663,1288.0,1308.0,mutant
A2_MHV_AxA_0090_Ceta_1508_3641,0.0,69.0,mutant
A2_MHV_AxA_0090_Ceta_1692_2290,1167.0,2287.0,mutant
A2_MHV_AxA_0090_Ceta_1731_789,0.0,0.0,mutant
A2_MHV_AxA_0090_Ceta_2848_3385,62851.0,33600.0,mutant
A2_MHV_AxA_0090_Ceta_413_2724,790.0,790.0,mutant
A2_MHV_AxA_0091_Ceta_1197_3335,153.0,168.0,mutant
A2_MHV_AxA_0091_Ceta_1219_1278,12071.0,1894.0,mutant
A2_MHV_AxA_0091_Ceta_1831_1667,4172.0,4172.0,mutant
A2_MHV_AxA_0091_Ceta_2415_277,57422.0,57422.0,mutant
A2_MHV_AxA_0091_Ceta_2492_3235,0.0,72.0,mutant
A2_MHV_AxA_0091_Ceta_2615_3708,3768.0,3768.0,mutant
A2_MHV_AxA_0091_Ceta_335_744,2396.0,1899.0,mutant
A2_MHV_AxA_0091_Ceta_719_950,2497.0,2497.0,mutant
A2_MHV_AxA_0092_Ceta_1920_2162,1366.0,1366.0,mutant
A2_MHV_AxA_0092_Ceta_1953_3747,3157.0,3157.0,mutant
A2_MHV_AxA_0092_Ceta_3321_516,1883.0,1883.0,mutant
A2_MHV_AxA_0092_Ceta_46_3007,8686.0,8917.0,mutant
A2_MHV_AxA_0092_Ceta_947_361,1374.0,1374.0,mutant
A2_MHV_AxA_0093_Ceta_1253_1267,1917.0,1917.0,mutant
A2_MHV_AxA_0093_Ceta_1675_3052,515.0,515.0,mutant
A2_MHV_AxA_0093_Ceta_2037_238,3157.0,4127.0,mutant
A2_MHV_AxA_0093_Ceta_2342_3280,2176.0,2176.0,mutant
A2_MHV_AxA_0093_Ceta_2537_1406,4428.0,4428.0,mutant
A2_MHV_AxA_0094_Ceta_0_1272,7436.0,7860.0,mutant
A2_MHV_AxA_0094_Ceta_1447_1823,0.0,0.0,mutant
A2_MHV_AxA_0094_Ceta_3199_3363,2826.0,2826.0,mutant
A2_MHV_AxA_0094_Ceta_474_1406,8877.0,100754.0,mutant
A2_MHV_AxA_0095_Ceta_1080_3152,61918.0,62157.0,mutant
A2_MHV_AxA_0095_Ceta_1603_2824,0.0,0.0,mutant
A2_MHV_AxA_0095_Ceta_2348_1167,222.0,3280.0,mutant
A2_MHV_AxA_0095_Ceta_2754_1662,4688.0,4688.0,mutant
A2_MHV_AxA_0095_Ceta_2804_2840,0.0,0.0,mutant
A2_MHV_AxA_0096_Ceta_1948_1639,153.0,298.0,mutant
A2_MHV_AxA_0096_Ceta_196_1962,498.0,498.0,mutant
A2_MHV_AxA_0096_Ceta_3493_1234,128.0,128.0,mutant
A2_MHV_AxA_0097_Ceta_1264_1389,143532.0,95093.0,mutant
A2_MHV_AxA_0097_Ceta_1342_1039,142262.0,142262.0,mutant
A2_MHV_AxA_0097_Ceta_2259_1534,3375.0,3375.0,mutant
A2_MHV_AxA_0097_Ceta_3460_1890,505.0,505.0,mutant
A2_MHV_AxA_0097_Ceta_480_3513,0.0,5899.0,mutant
A2_MHV_AxA_0097_Ceta_546_2657,0.0,0.0,mutant
A2_MHV_AxA_0098_Ceta_1770_2446,158.0,4880.0,mutant
A2_MHV_AxA_0098_Ceta_2726_1617,813.0,813.0,mutant
A2_MHV_AxA_0098_Ceta_541_1550,3229.0,3338.0,mutant
A2_MHV_AxA_0099_Ceta_1948_3035,0.0,0.0,mutant
A2_MHV_AxA_0099_Ceta_2704_2384,0.0,0.0,mutant
A2_MHV_AxA_0099_Ceta_2893_900,6247.0,6247.0,mutant
A2_MHV_AxA_0099_Ceta_3004_1423,1526.0,1526.0,mutant
A2_MHV_AxA_0099_Ceta_458_2618,3377.0,3461.0,mutant
A2_MHV_AxA_0099_Ceta_858_3268,92688.0,78138.0,mutant
MHVWT_A70001_1418_3325,2753.0,3048.0,wildtype
MHVWT_A70001_2037_480,4765.0,4765.0,wildtype
MHVWT_A70001_3002_1457,7419.0,7411.0,wildtype
MHVWT_A70001_646_2460,2746.0,2746.0,wildtype
MHVWT_A70002_0_2828,3234.0,4134.0,wildtype
MHVWT_A70002_1055_534,3280.0,3280.0,wildtype
MHVWT_A70002_1535_396,69138.0,69138.0,wildtype
MHVWT_A70002_445_509,1633.0,2292.0,wildtype
MHVWT_A70003_1368_848,8827.0,9023.0,wildtype
MHVWT_A70003_825_3358,11907.0,11907.0,wildtype
MHVWT_A70003_926_1386,7383.0,7554.0,wildtype
MHVWT_A70004_2358_1094,1932.0,1932.0,wildtype
MHVWT_A70004_2379_1516,5611.0,5611.0,wildtype
MHVWT_A70004_859_3032,2117.0,1816.0,wildtype
MHVWT_A70005_0_3316,80807.0,80807.0,wildtype
MHVWT_A70005_2124_2247,22375.0,22375.0,wildtype
MHVWT_A70005_3269_622,4250.0,7299.0,wildtype
MHVWT_A70006_0_292,5507.0,5507.0,wildtype
MHVWT_A70006_1794_655,3076.0,3076.0,wildtype
MHVWT_A70006_2759_2201,4843.0,4843.0,wildtype
MHVWT_A70006_3052_1483,4002.0,4907.0,wildtype
MHVWT_A70006_3227_167,0.0,10934.0,wildtype
MHVWT_A70006_3394_622,6813.0,6813.0,wildtype
MHVWT_A70006_7_948,7428.0,7428.0,wildtype
MHVWT_A70007_1434_3668,512.0,512.0,wildtype
MHVWT_A70007_2442_2560,154176.0,154625.0,wildtype
MHVWT_A70007_2667_3116,135722.0,104876.0,wildtype
MHVWT_A70007_2814_1144,9363.0,9363.0,wildtype
MHVWT_A70007_3127_2982,1048.0,13943.0,wildtype
MHVWT_A70007_817_3254,34736.0,20353.0,wildtype
MHVWT_A70008_2316_3516,4392.0,4379.0,wildtype
MHVWT_A70009_1995_957,998.0,998.0,wildtype
MHVWT_A70009_616_3181,24277.0,6171.0,wildtype
MHVWT_A70009_855_2795,1896.0,1896.0,wildtype
MHVWT_A70010_1600_1605,1397.0,1397.0,wildtype
MHVWT_A70010_2119_1251,3161.0,4352.0,wildtype
MHVWT_A70010_589_1973,35444.0,20615.0,wildtype
MHVWT_A70011_189_3190,5060.0,5060.0,wildtype
MHVWT_A70011_1931_1178,17493.0,17493.0,wildtype
MHVWT_A70011_2666_387,84549.0,103734.0,wildtype
MHVWT_A70011_676_3107,2299.0,2410.0,wildtype
MHVWT_A70012_1071_819,3471.0,3724.0,wildtype
MHVWT_A70012_1710_3094,118906.0,49720.0,wildtype
MHVWT_A70012_2243_2937,8909.0,8909.0,wildtype
MHVWT_A70012_2252_2267,4625.0,4625.0,wildtype
MHVWT_A70013_2013_419,41808.0,17337.0,wildtype
MHVWT_A70013_2091_1458,61220.0,61220.0,wildtype
MHVWT_A70013_3176_217,7041.0,7041.0,wildtype
MHVWT_A70013_60_2538,2241.0,1790.0,wildtype
MHVWT_A70014_1191_1780,3390.0,3446.0,wildtype
MHVWT_A70014_869_2818,11206.0,13120.0,wildtype
MHVWT_A70015_1439_3498,7402.0,8466.0,wildtype
MHVWT_A70015_2611_1040,99996.0,99996.0,wildtype
MHVWT_A70015_671_943,6321.0,6321.0,wildtype
MHVWT_A70016_1200_1292,2715.0,2715.0,wildtype
MHVWT_A70016_1255_1807,6821.0,8608.0,wildtype
MHVWT_A70017_0_787,232.0,232.0,wildtype
MHVWT_A70017_235_3176,6230.0,9930.0,wildtype
MHVWT_A70017_2496_1835,22736.0,22736.0,wildtype
MHVWT_A70017_3180_2928,4490.0,6026.0,wildtype
MHVWT_A70018_0_2354,12078.0,12078.0,wildtype
MHVWT_A70018_1972_2340,123918.0,71238.0,wildtype
MHVWT_A70018_3029_1582,5885.0,5885.0,wildtype
MHVWT_A70019_1103_3144,7966.0,24038.0,wildtype
MHVWT_A70019_1416_295,10523.0,9597.0,wildtype
MHVWT_A70019_2004_3186,0.0,0.0,wildtype
MHVWT_A70019_2748_1587,7236.0,7236.0,wildtype
MHVWT_A70019_717_2377,13969.0,13969.0,wildtype
MHVWT_A70020_1912_851,18981.0,18981.0,wildtype
MHVWT_A70020_2528_277,1183.0,1183.0,wildtype
MHVWT_A70020_2905_3590,1486.0,1486.0,wildtype
MHVWT_A70020_966_1187,3865.0,3865.0,wildtype
MHVWT_A70021_1218_1545,25690.0,26481.0,wildtype
MHVWT_A70021_1607_1200,219005.0,41090.0,wildtype
MHVWT_A70021_3114_1083,7108.0,7234.0,wildtype
MHVWT_A70021_517_3074,53242.0,15225.0,wildtype
MHVWT_A70021_879_399,829.0,829.0,wildtype
MHVWT_A70022_2602_377,31030.0,31344.0,wildtype
MHVWT_A70022_28_2640,3719.0,3973.0,wildtype
MHVWT_A70022_3392_2006,6654.0,23253.0,wildtype
MHVWT_A70023_0_1767,5190.0,6950.0,wildtype
MHVWT_A70023_2241_1445,8960.0,8960.0,wildtype
MHVWT_A70023_2285_844,765.0,1197.0,wildtype
MHVWT_A70024_0_3685,5269.0,6984.0,wildtype
MHVWT_A70024_1012_1650,32964.0,32403.0,wildtype
MHVWT_A70025_1412_3435,68853.0,25519.0,wildtype
MHVWT_A70025_2391_3329,2053.0,2230.0,wildtype
MHVWT_A70025_2886_3502,1616.0,1616.0,wildtype
MHVWT_A70026_1157_3101,3757.0,6806.0,wildtype
MHVWT_A70026_1346_1061,5557.0,5557.0,wildtype
MHVWT_A70027_1023_2440,586.0,4290.0,wildtype
MHVWT_A70027_1390_1089,2345.0,2345.0,wildtype
MHVWT_A70027_2291_1039,2841.0,2841.0,wildtype
MHVWT_A70027_2808_1133,46650.0,29814.0,wildtype
MHVWT_A70027_684_1194,122652.0,93901.0,wildtype
MHVWT_A70027_701_477,2343.0,2343.0,wildtype
MHVWT_A70028_2080_3063,15927.0,19038.0,wildtype
MHVWT_A70028_2435_2840,9501.0,12264.0,wildtype
MHVWT_A70029_1290_2106,131168.0,126116.0,wildtype
MHVWT_A70029_1590_349,141455.0,60448.0,wildtype
MHVWT_A70029_573_722,10698.0,879.0,wildtype
MHVWT_A70030_2902_3557,572.0,572.0,wildtype
MHVWT_A70030_856_1623,88373.0,89647.0,wildtype
MHVWT_A70031_1807_2835,4608.0,4608.0,wildtype
MHVWT_A70031_3197_271,4068.0,4068.0,wildtype
MHVWT_A70031_473_3596,17499.0,17499.0,wildtype
MHVWT_A70032_0_794,7095.0,10078.0,wildtype
MHVWT_A70032_1107_3329,4544.0,5498.0,wildtype
MHVWT_A70032_206_2618,5640.0,6692.0,wildtype
MHVWT_A70033_3225_933,4510.0,4510.0,wildtype
MHVWT_A70033_873_2868,5985.0,5985.0,wildtype
MHVWT_A70033_956_861,14223.0,13360.0,wildtype
MHVWT_A70034_3381_2762,9673.0,9673.0,wildtype
MHVWT_A70035_0_1100,1819.0,1623.0,wildtype
MHVWT_A70035_1468_3702,135687.0,82936.0,wildtype
MHVWT_A70035_1529_666,3295.0,5904.0,wildtype
MHVWT_A70035_2636_3446,5887.0,5887.0,wildtype
MHVWT_A70035_534_188,40296.0,0.0,wildtype
MHVWT_A70036_145_1873,9834.0,11801.0,wildtype
MHVWT_A70036_1607_3607,27053.0,27422.0,wildtype
MHVWT_A70036_2658_544,5952.0,5952.0,wildtype
MHVWT_A70036_3386_1367,99948.0,100754.0,wildtype
MHVWT_A70037_1546_3385,114015.0,34011.0,wildtype
MHVWT_A70037_2196_772,8747.0,10434.0,wildtype
MHVWT_A70038_0_1228,3568.0,4056.0,wildtype
MHVWT_A70038_1279_3680,10190.0,10190.0,wildtype
MHVWT_A70038_400_255,5445.0,6552.0,wildtype
MHVWT_A70039_1373_3296,1289.0,4090.0,wildtype
MHVWT_A70039_2030_1656,11578.0,11705.0,wildtype
MHVWT_A70040_189_1261,4182.0,4182.0,wildtype
MHVWT_A70040_2619_2501,34581.0,34581.0,wildtype
MHVWT_A70040_3169_3246,7509.0,8277.0,wildtype
MHVWT_A70040_523_811,13385.0,13385.0,wildtype
MHVWT_A70041_1095_1589,10429.0,10429.0,wildtype
MHVWT_A70041_1974_3363,6931.0,8326.0,wildtype
MHVWT_A70041_2574_2640,2272.0,2224.0,wildtype
MHVWT_A70041_273_794,99570.0,99570.0,wildtype
MHVWT_A70041_3069_1745,4329.0,4329.0,wildtype
MHVWT_A70041_3208_3674,417.0,581.0,wildtype
MHVWT_A70042_1184_2167,9420.0,9545.0,wildtype
MHVWT_A70042_1301_1333,5521.0,6742.0,wildtype
MHVWT_A70042_3164_2846,1666.0,3943.0,wildtype
MHVWT_A70043_1446_2418,7122.0,7122.0,wildtype
MHVWT_A70043_2057_544,5554.0,6427.0,wildtype
MHVWT_A70044_0_3468,4411.0,4411.0,wildtype
MHVWT_A70044_2458_3452,139394.0,139394.0,wildtype
MHVWT_A70044_2947_861,3880.0,5670.0,wildtype
MHVWT_A70044_95_1572,1359.0,1359.0,wildtype
MHVWT_A70045_1574_1828,76021.0,76021.0,wildtype
MHVWT_A70045_1590_3157,8946.0,9996.0,wildtype
MHVWT_A70045_2897_3635,16347.0,16516.0,wildtype
MHVWT_A70045_801_355,1774.0,3730.0,wildtype
MHVWT_A70046_1985_3607,2875.0,2875.0,wildtype
MHVWT_A70046_2919_677,98420.0,98420.0,wildtype
MHVWT_A70046_3069_183,3176.0,3176.0,wildtype
MHVWT_A70046_412_1800,4409.0,4409.0,wildtype
MHVWT_A70047_3358_3652,2822.0,2822.0,wildtype
MHVWT_A70047_50_1211,5732.0,5732.0,wildtype
MHVWT_A70048_2380_1728,130955.0,130955.0,wildtype
MHVWT_A70048_3142_1795,3000.0,3000.0,wildtype
MHVWT_A70048_539_3552,8293.0,8409.0,wildtype
MHVWT_A70049_39_2112,5219.0,5219.0,wildtype
MHVWT_A70049_912_772,55561.0,58142.0,wildtype
MHVWT_A70050_1285_611,881.0,2264.0,wildtype
MHVWT_A70050_1540_2985,9670.0,9670.0,wildtype
MHVWT_A70050_3047_1978,3371.0,3371.0,wildtype
MHVWT_A70051_2313_2768,127825.0,137370.0,wildtype
MHVWT_A70051_678_1617,1394.0,1394.0,wildtype
MHVWT_A70052_2202_1395,6188.0,6188.0,wildtype
MHVWT_A70052_2447_2640,5612.0,5612.0,wildtype
MHVWT_A70052_2819_1117,5118.0,5118.0,wildtype
MHVWT_A70053_1674_2490,8101.0,21038.0,wildtype
MHVWT_A70053_2141_2078,2853.0,4143.0,wildtype
MHVWT_A70053_829_989,1574.0,1574.0,wildtype
MHVWT_A70054_1702_3218,8745.0,8745.0,wildtype
MHVWT_A70054_812_2112,1850.0,1850.0,wildtype
MHVWT_A70055_1879_3513,5162.0,6903.0,wildtype
MHVWT_A70055_1946_894,6487.0,7680.0,wildtype
MHVWT_A70055_3292_2418,4390.0,4390.0,wildtype
MHVWT_A70055_384_3135,10821.0,12655.0,wildtype
MHVWT_A70055_67_2273,3454.0,3454.0,wildtype
MHVWT_A70056_1579_3391,5356.0,9172.0,wildtype
MHVWT_A70056_2146_422,5489.0,5489.0,wildtype
MHVWT_A70056_2636_3407,9532.0,9532.0,wildtype
MHVWT_A70056_2791_661,5616.0,5616.0,wildtype
MHVWT_A70056_601_1817,3356.0,3380.0,wildtype
MHVWT_A70057_156_1395,3003.0,3003.0,wildtype
MHVWT_A70057_2825_1534,1303.0,1303.0,wildtype
MHVWT_A70057_3192_1183,1502.0,1502.0,wildtype
MHVWT_A70058_0_1745,6177.0,6291.0,wildtype
MHVWT_A70058_1201_2245,73571.0,73571.0,wildtype
MHVWT_A70058_1440_527,1237.0,1237.0,wildtype
MHVWT_A70058_2953_238,19634.0,7134.0,wildtype
MHVWT_A70058_3336_483,28179.0,5241.0,wildtype
MHVWT_A70058_717_3663,3468.0,20730.0,wildtype
MHVWT_A70059_1051_2773,4869.0,7454.0,wildtype
MHVWT_A70059_3175_477,3109.0,6689.0,wildtype
MHVWT_A70060_2463_1278,4337.0,12226.0,wildtype
MHVWT_A70060_3297_2301,3964.0,4875.0,wildtype
MHVWT_A70061_0_1845,1350.0,1350.0,wildtype
MHVWT_A70061_3192_2990,4321.0,4519.0,wildtype
MHVWT_A70062_0_2078,2490.0,692.0,wildtype
MHVWT_A70062_3169_310,57292.0,18532.0,wildtype
MHVWT_A70062_3447_672,5878.0,5878.0,wildtype
MHVWT_A70062_717_989,6485.0,6485.0,wildtype
MHVWT_A70063_1740_638,88949.0,71673.0,wildtype
MHVWT_A70063_3119_3396,729.0,729.0,wildtype
MHVWT_A70064_862_338,973.0,973.0,wildtype
MHVWT_A70065_0_805,2509.0,2509.0,wildtype
MHVWT_A70065_1123_233,7368.0,8566.0,wildtype
MHVWT_A70065_1512_3680,161.0,161.0,wildtype
MHVWT_A70065_3397_2329,6400.0,6400.0,wildtype
MHVWT_A70065_834_850,22426.0,22426.0,wildtype
MHVWT_A70066_223_2851,7606.0,7819.0,wildtype
MHVWT_A70066_3403_466,2966.0,7540.0,wildtype
MHVWT_A70067_1023_1684,6520.0,6520.0,wildtype
MHVWT_A70067_2908_2323,5977.0,5977.0,wildtype
MHVWT_A70067_562_3685,6664.0,6664.0,wildtype
MHVWT_A70068_3153_1506,385.0,385.0,wildtype
MHVWT_A70068_3292_2284,4299.0,4299.0,wildtype
MHVWT_A70068_72_3685,14455.0,14455.0,wildtype
MHVWT_A70068_884_733,129307.0,126118.0,wildtype
MHVWT_A70069_1023_1967,12542.0,14074.0,wildtype
MHVWT_A70069_2169_1812,13041.0,13939.0,wildtype
MHVWT_A70070_1613_3696,79335.0,79284.0,wildtype
MHVWT_A70070_1896_155,73058.0,12955.0,wildtype
MHVWT_A70071_1373_1461,17159.0,17159.0,wildtype
MHVWT_A70071_1635_2996,66711.0,66711.0,wildtype
MHVWT_A70071_2263_3696,6479.0,7660.0,wildtype
MHVWT_A70071_2802_1300,1078.0,2408.0,wildtype
MHVWT_A70072_1696_3424,2314.0,2314.0,wildtype
MHVWT_A70072_2369_983,4872.0,6084.0,wildtype
MHVWT_A70072_2536_2662,17378.0,17383.0,wildtype
MHVWT_A70072_734_1978,30839.0,30839.0,wildtype
MHVWT_A70072_879_1639,488.0,526.0,wildtype
MHVWT_A70073_1879_683,5041.0,5125.0,wildtype
MHVWT_A70073_2402_2818,903.0,903.0,wildtype
MHVWT_A70073_3331_1244,8153.0,8153.0,wildtype
MHVWT_A70073_389_3429,14816.0,14816.0,wildtype
MHVWT_A70074_1073_622,706.0,1499.0,wildtype
MHVWT_A70074_1134_3502,9433.0,9433.0,wildtype
MHVWT_A70074_3130_3168,1511.0,1511.0,wildtype
MHVWT_A70074_456_1856,2080.0,4911.0,wildtype
MHVWT_A70075_1140_2012,5200.0,5200.0,wildtype
MHVWT_A70075_1373_2512,7038.0,8353.0,wildtype
MHVWT_A70075_317_1995,4083.0,5473.0,wildtype
MHVWT_A70075_3208_800,2230.0,2230.0,wildtype
MHVWT_A70076_1347_323,5446.0,5446.0,wildtype
MHVWT_A70076_1875_1945,6394.0,6394.0,wildtype
MHVWT_A70076_717_3702,12441.0,18664.0,wildtype
MHVWT_A70077_1329_645,19207.0,20865.0,wildtype
MHVWT_A70077_1420_1807,15025.0,15025.0,wildtype
MHVWT_A70078_1618_1476,1321.0,1321.0,wildtype
MHVWT_A70078_2294_2046,2035.0,2035.0,wildtype
MHVWT_A70078_3323_2299,2064.0,2064.0,wildtype
MHVWT_A70078_37_2175,5752.0,5752.0,wildtype
MHVWT_A70079_1434_1251,3436.0,3436.0,wildtype
MHVWT_A70079_1825_2639,4263.0,4263.0,wildtype
MHVWT_A70080_1682_2823,5167.0,5167.0,wildtype
MHVWT_A70080_2160_989,3478.0,2312.0,wildtype
MHVWT_A70080_2496_2294,8850.0,9733.0,wildtype
MHVWT_A70080_2799_3287,2931.0,4310.0,wildtype
MHVWT_A70081_1476_1541,6741.0,6741.0,wildtype
MHVWT_A70081_1508_3006,9648.0,9648.0,wildtype
MHVWT_A70081_1898_1283,2165.0,2165.0,wildtype
MHVWT_A70081_2215_1908,10542.0,10542.0,wildtype
MHVWT_A70081_2551_3190,4211.0,4934.0,wildtype
MHVWT_A70082_1085_2731,13552.0,14880.0,wildtype
MHVWT_A70082_2362_1136,2608.0,2608.0,wildtype
MHVWT_A70082_2496_1674,1614.0,1614.0,wildtype
MHVWT_A70082_3323_2726,4068.0,4921.0,wildtype
MHVWT_A70083_3190_2726,7310.0,7310.0,wildtype
MHVWT_A70083_336_833,4150.0,4150.0,wildtype
MHVWT_A70084_0_3618,5998.0,17975.0,wildtype
MHVWT_A70084_1025_594,3120.0,3065.0,wildtype
MHVWT_A70085_1710_2372,65741.0,67073.0,wildtype
MHVWT_A70085_929_957,99302.0,99302.0,wildtype
